id;pregunta;a;b;c;d;correcta;tema;doc;categoria_ope;fuente;fecha_incorporacion;aciertos;apariciones;porcentaje_aciertos
1488;De acuerdo con los datos de la Encuesta Europea de Salud en Espana (EESE-2020) citados en el Plan, en que indicador de estilos de vida se situa Navarra por debajo de la media espanola, ocupando el lugar mas bajo de todas las CCAA?;Prevalencia de tabaquismo diario.;Sedentarismo en el tiempo de ocio.;Consumo diario de fruta fresca.;Exceso de peso (sobrepeso y obesidad) en la poblacion adulta.;D;Plan Salud;Plan de Salud Publica de Navarra 2022-2025;plan_salud_navarra;manual;2025-09-19;0;0;0
1489;El Plan de Salud Publica de Navarra establece varios ejes de trabajo. Cual de los siguientes NO es uno de los ejes principales mencionados?;Promover comportamientos favorables a la salud y prevencion de enfermedades.;Garantizar la financiacion universal de todos los tratamientos farmaceuticos.;Desarrollar acciones de Salud comunitarias locales.;Promocion de condiciones de vida y de trabajo saludables.;B;Plan Salud;Plan de Salud Publica de Navarra 2022-2025;plan_salud_navarra;manual;2025-09-19;0;0;0
1490;cual fue la principal causa de mortalidad en Navarra en el ano 2020 tanto para hombres como para mujeres, segun las tasas estandarizadas?;Enfermedades del sistema circulatorio.;Enfermedades infecciosas y parasitarias (incluyendo COVID-19).;Tumores.;Enfermedades del sistema respiratorio.;C;Plan Salud;Plan de Salud Publica de Navarra 2022-2025;plan_salud_navarra;manual;2025-09-19;0;0;0
1491;El documento expone la evolucion de las Infecciones de Transmision Sexual (ITS) en Navarra entre 2015 y 2021. De las ITS analizadas, cual ha experimentado el mayor incremento en numero de casos diagnosticados en ese periodo?;Infeccion por VIH.;Infeccion gonococica.;Sifilis primaria, secundaria o latente precoz.;Infeccion por Chlamydia trachomatis.;D;Plan Salud;Plan de Salud Publica de Navarra 2022-2025;plan_salud_navarra;manual;2025-09-19;0;0;0
1492;En el apartado sobre desigualdades en salud, se cita un estudio en Pamplona que encontro diferencias en la esperanza de vida al nacer entre las zonas de mayor y menor nivel socioeconomico. De cuanto era aproximadamente esta diferencia para los hombres?;Menos de 1 ano.;Alrededor de 2 anos.;3,8 anos.;Mas de 5 anos.;C;Plan Salud;Plan de Salud Publica de Navarra 2022-2025;plan_salud_navarra;manual;2025-09-19;0;0;0
1493;Que Servicio del Instituto de Salud Publica y Laboral de Navarra (ISPLN) es el responsable del Programa de Vigilancia, control y promocion para una alimentacion segura, saludable y sostenible?;Servicio de Promocion de Salud Comunitaria.;Servicio de Epidemiologia y Prevencion Sanitaria.;Servicio de Salud Laboral.;Servicio de Seguridad Alimentaria y Sanidad Ambiental.;D;Plan Salud;Plan de Salud Publica de Navarra 2022-2025;plan_salud_navarra;manual;2025-09-19;0;0;0
1494;El Plan menciona el proyecto europeo LIFE-NAdapta. Cual es el objetivo principal de este proyecto en el area de la salud?;Aumentar la capacidad de adaptacion de Navarra frente al cambio climatico.;Reducir la siniestralidad laboral en el sector agricola.;Financiar la construccion de nuevas infraestructuras sanitarias.;Promover la dieta mediterranea en los centros escolares.;A;Plan Salud;Plan de Salud Publica de Navarra 2022-2025;plan_salud_navarra;manual;2025-09-19;0;0;0
1495;en la poblacion de 14 a 18 anos de Navarra, se observa que:;El consumo de tabaco diario ha aumentado significativamente.;El consumo intensivo de alcohol (binge drinking) se situa por debajo de la media espanola.;El consumo de cannabis en los ultimos 12 meses es del 27,6%.;El juego con dinero a traves de internet ha sido eliminado.;C;Plan Salud;Plan de Salud Publica de Navarra 2022-2025;plan_salud_navarra;manual;2025-09-19;0;0;0
1496;cual es el proposito fundamental de la vigilancia epidemiologica que articula la RENAVE?;Proporcionar financiacion a las Comunidades Autonomas para la gestion sanitaria.;Publicar anualmente las estadisticas de mortalidad en Espana.;Proporcionar la informacion necesaria para el control de las enfermedades transmisibles, conectando la informacion con la accion.;Centralizar todas las competencias de salud publica en el Ministerio de Sanidad.;C;RENAVE;Protocolos RENAVE;renave_declaracion;manual;2025-09-19;0;0;0
1497;"En el protocolo de vigilancia del Botulismo, como se define un ""caso probable""?";Persona que satisface los criterios clinicos y los de laboratorio.;Persona que satisface los criterios clinicos y que tiene una relacion epidemiologica.;Persona que satisface unicamente los criterios clinicos.;Persona asintomatica pero que ha estado expuesta a una fuente comun.;B;RENAVE;Protocolos RENAVE;renave_declaracion;manual;2025-09-19;0;0;0
1498;Ante un caso o brote en el que se sospeche una contaminacion intencionada o la emision deliberada de esporas de botulismo, a que organismo/s debe informar urgentemente la comunidad autonoma?;Unicamente al Laboratorio Nacional de Referencia.;Al Centro de Coordinacion de Alertas y Emergencias Sanitarias (CCAES) y al Centro Nacional de Epidemiologia (CNE).;Directamente a la Organizacion Mundial de la Salud (OMS).;A los servicios veterinarios de la zona afectada.;B;RENAVE;Protocolos RENAVE;renave_declaracion;manual;2025-09-19;0;0;0
1499;"Para la vigilancia de la Paralisis Flacida Aguda (PFA) en menores de 15 anos, con el fin de descartar Poliomielitis, la OMS establece unos indicadores de calidad. Cual es el estandar de calidad para el porcentaje de casos de PFA con 2 muestras ""adecuadas"" de heces?";50%;60%;80%;100%;C;RENAVE;Protocolos RENAVE;renave_declaracion;manual;2025-09-19;0;0;0
1500;"como se define un ""fallo vacunal confirmado""?";Cualquier caso de enfermedad meningococica en una persona que haya recibido al menos una dosis de la vacuna.;Enfermedad por serogrupo C que ocurre 2 o mas semanas despues de recibir una dosis de vacuna en mayores de un ano.;Enfermedad por serogrupo C en un paciente que ha recibido la pauta completa de vacunacion para su edad al menos 15 dias antes del inicio de sintomas.;Paciente que presenta sintomas antes de que hayan transcurrido 15 dias desde la administracion de la ultima dosis.;C;RENAVE;Protocolos RENAVE;renave_declaracion;manual;2025-09-19;0;0;0
1501;"En el contexto de la vigilancia de enfermedades en fase de eliminacion como el Sarampion, como se define un ""caso importado""?";Cualquier caso que ocurra en una persona de nacionalidad no espanola.;Un caso confirmado cuyo exantema se inicia en un periodo 18 dias tras su llegada de otro pais, sin vinculo epidemiologico con casos autoctonos.;Un caso que, aunque adquirido en Espana, pertenece a un genotipo del virus no circulante en el pais.;Cualquier caso sospechoso en un viajero internacional.;B;RENAVE;Protocolos RENAVE;renave_declaracion;manual;2025-09-19;0;0;0
1502;"El protocolo de vigilancia de Tuberculosis clasifica los casos segun los antecedentes de tratamiento previo. Como se define un ""caso nuevo""?";Paciente que nunca ha presentado sintomas de tuberculosis.;Paciente que nunca ha recibido tratamiento antituberculoso, o lo ha recibido por menos de un mes.;Paciente diagnosticado en el ultimo ano.;Paciente que ha recibido tratamiento previamente pero presenta una recidiva.;B;RENAVE;Protocolos RENAVE;renave_declaracion;manual;2025-09-19;0;0;0
1503;que establece las categorias y periodicidad de declaracion, cual de las siguientes enfermedades requiere una notificacion URGENTE al nivel estatal?;Listeriosis.;Tos ferina.;Rabia.;Campilobacteriosis.;C;RENAVE;Protocolos RENAVE;renave_declaracion;manual;2025-09-19;0;0;0
1504;"El protocolo de vigilancia de la Legionelosis define una ""agregacion de casos asociados a viajes"" (cluster) como:";Dos o mas casos que coinciden en el mismo vuelo internacional.;Dos o mas casos que residieron o visitaron el mismo alojamiento en los 2-10 dias anteriores al inicio de sintomas y en un plazo de dos anos.;Cualquier caso de legionelosis en un turista durante su estancia.;Diez o mas casos relacionados con un mismo crucero en el periodo de un ano.;B;RENAVE;Protocolos RENAVE;renave_declaracion;manual;2025-09-19;0;0;0
1505;En el protocolo de vigilancia de la Infeccion por VIH/SIDA, el criterio analitico para confirmar la infeccion en adultos incluye, entre otros, un resultado positivo a una prueba de cribado confirmado por una prueba mas especifica. Cual de las siguientes se menciona como prueba de confirmacion?;PCR en tiempo real.;Inmunotransferencia (Western Blot).;ELISA de captura.;Cultivo viral.;B;RENAVE;Protocolos RENAVE;renave_declaracion;manual;2025-09-19;0;0;0
1506;En el protocolo de vigilancia de la Hepatitis A, cual es el periodo de maxima infectividad del paciente?;Durante la primera semana de ictericia.;Justo despues de la desaparicion de los sintomas.;Las 2 semanas previas a la aparicion de la ictericia o el aumento de transaminasas.;Unicamente si el paciente es asintomatico.;C;RENAVE;Protocolos RENAVE;renave_declaracion;manual;2025-09-19;0;0;0
1507;Para la vigilancia de la Infeccion Gonococica, que medida de profilaxis se recomienda para la oftalmia neonatorum?;Vacunacion de la madre durante el embarazo.;Administracion de pomada ocular de eritromicina o terramicina al recien nacido.;Aislamiento del recien nacido durante las primeras 48 horas.;Un ciclo de penicilina oral para la madre y el nino.;B;RENAVE;Protocolos RENAVE;renave_declaracion;manual;2025-09-19;0;0;0
1508;cual es la complicacion mas comun de la enfermedad en todos los grupos de edad?;Encefalopatia.;Neumonia.;Apnea.;Convulsiones.;B;RENAVE;Protocolos RENAVE;renave_declaracion;manual;2025-09-19;0;0;0
1509;El protocolo de vigilancia de la Fiebre Q indica que en el 60% de los casos la infeccion es subclinica. Cual es el principal reservorio de Coxiella burnetii?;El ser humano.;Aves migratorias.;El ganado bovino, ovino y caprino.;Roedores silvestres.;C;RENAVE;Protocolos RENAVE;renave_declaracion;manual;2025-09-19;0;0;0
1510;"En el protocolo de la Sifilis, como se define la ""sifilis latente precoz""?";Cualquier sifilis asintomatica con serologia positiva.;Cuando ha transcurrido mas de un ano desde la infeccion sin sintomas.;Cuando existen antecedentes de sifilis primaria o secundaria en los 12 meses precedentes.;Unicamente en pacientes coinfectados con VIH.;C;RENAVE;Protocolos RENAVE;renave_declaracion;manual;2025-09-19;0;0;0
1511;Para el diagnostico de la Fiebre Exantematica Mediterranea, cual es el signo patognomonico que aparece en el lugar de la picadura de la garrapata?;Un exantema maculopapular generalizado.;"Una lesion negra llamada ""mancha negra"".";Un edema localizado con prurito intenso.;Petequias en palmas y plantas.;B;RENAVE;Protocolos RENAVE;renave_declaracion;manual;2025-09-19;0;0;0
1512;Cual es el unico reservorio significativo de la Rubeola?;El ser humano.;Los primates no humanos.;Los roedores.;Las aves.;A;RENAVE;Protocolos RENAVE;renave_declaracion;manual;2025-09-19;0;0;0
1513;En el protocolo de Listeriosis, se indica que la enfermedad es especialmente grave en ciertos grupos. Que alimento se asocia comunmente a su transmision?;Carne de cerdo poco cocinada.;Huevos crudos.;Leche y quesos no higienizados (blandos) y alimentos preparados como el pate.;Conservas vegetales caseras.;C;RENAVE;Protocolos RENAVE;renave_declaracion;manual;2025-09-19;0;0;0
1514;En la vigilancia de la Tularemia, el brote ocurrido en Castilla-La Mancha en 1998 estuvo asociado a la manipulacion de:;Liebres.;Cangrejos de rio.;Mosquitos.;Heno contaminado.;B;RENAVE;Protocolos RENAVE;renave_declaracion;manual;2025-09-19;0;0;0
1515;El protocolo de vigilancia de la Difteria establece que, para que una cepa de Corynebacterium produzca la toxina, debe estar infectada por:;Un plasmido de virulencia.;Un bacteriofago que contenga el gen tox.;Otro tipo de bacteria simbiotica.;Un prion.;B;RENAVE;Protocolos RENAVE;renave_declaracion;manual;2025-09-19;0;0;0
1516;cual es el hospedador definitivo de Echinococcus granulosus en el ciclo domestico?;El ser humano.;El ganado ovino.;El perro domestico y otros canidos.;Los roedores.;C;RENAVE;Protocolos RENAVE;renave_declaracion;manual;2025-09-19;0;0;0
1517;El protocolo de vigilancia del Dengue menciona que en Espana, hasta la fecha de publicacion del documento, todos los casos notificados han sido:;Autoctonos, transmitidos por Aedes aegypti.;Importados.;Congenitos.;Iatrogenicos por transfusion.;B;RENAVE;Protocolos RENAVE;renave_declaracion;manual;2025-09-19;0;0;0
1518;Cual es el reservorio principal de Yersinia enterocolitica biotipo 4, causante de la mayoria de casos de yersiniosis en Europa?;Las aves de corral.;El cerdo.;Los mariscos.;Las hortalizas crudas.;B;RENAVE;Protocolos RENAVE;renave_declaracion;manual;2025-09-19;0;0;0
1519;En el protocolo de la Hepatitis C, se establece que una de las principales vias de transmision es la exposicion a sangre infectada. Cual es el riesgo de infeccion por VHC en el contexto ocupacional tras una puncion percutanea?;Aproximadamente 1,8%.;Alrededor del 10%.;Superior al 25%.;Practicamente nulo.;A;RENAVE;Protocolos RENAVE;renave_declaracion;manual;2025-09-19;0;0;0
1520;cual fue el vector implicado en el primer brote con transmision local en Europa, ocurrido en Italia en 2007?;Anopheles atroparvus.;Aedes aegypti.;Aedes albopictus.;Culex pipiens.;C;RENAVE;Protocolos RENAVE;renave_declaracion;manual;2025-09-19;0;0;0
1521;cuales son los valores superiores del ordenamiento juridico?;La libertad, la justicia, la igualdad y la democracia.;La unidad, la autonomia, la solidaridad y la justicia.;La libertad, la justicia, la igualdad y el pluralismo politico.;La legalidad, la jerarquia normativa, la publicidad y la seguridad juridica.;C;Legislacion;Titulo Preliminar de la Constitucion Espanola;leyes;manual;2025-09-19;0;0;0
